,Date,User,Tweet
1697,2019-04-20 08:52:13+00:00,nijunction,"A woman has travelled across India on motorcycle in support of PM @narendramodi. Rajlakshmi Manda has so far travelled 30,000 kilometers across 18 states on her Bullet motorcycle and is urging ppl to vote for Narendra Modi in the #LokSabhaElections2019 https://t.co/GBxqpDNlZS"
1698,2019-04-20 08:44:48+00:00,news24tvchannel,"Bihar has suffered a lot due to the Nitish-Modi duo: Tejashwi 

@yadavtejashwi @narendramodi @NitishKumar #LokSabhaElections2019 

https://t.co/LQICtD0GMI"
1699,2019-04-20 08:02:40+00:00,firstpost,"#LokSabhaElections2019 | When it comes to the question of #Varanasi, @priyankagandhi and @RahulGandhi have kept the suspense alive. This has lead to speculation on whether #Congress will indeed pit Priyanka against Narendra Modi, writes Rashme Sehgal  https://t.co/KkRn3lIYGX"
1700,2019-04-20 08:00:06+00:00,MyNation,"#BJPManifesto 

Modi's gift to poor: Massive state spending on healthcare

#LokSabhaElections2019 

@narendramodi @BJP4India 

By @c_aashish

https://t.co/uli8rn4b3e"
1701,2019-04-20 07:34:53+00:00,News9Tweets,"#BIGNEWS: @siddaramaiah hits out at @narendramodi, says the PM is taking political advantage of surgical strikes. He also said that our armed forces carried out the surgical strike and asked if Modi carried a gun to do a surgical strike? #LokSabhaElections2019 https://t.co/j0ETaNe6BX"
1702,2019-04-20 07:27:30+00:00,shubham80b,she says modi jeetega . @narendramodi  @BJP4India @BJPLive @BJP4Bihar #BJP   #BharatMangeModiDobara #Modi #LokSabhaElections2019 #NarendraModi https://t.co/KcAGenimmN
1703,2019-04-20 07:25:54+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from  Rahul Gandhi. #IndiaWantsModiAgain

#loksabhaelections2019 #BJP .

PM Narendra Modi Chowkidar Secure India from Rahul Gandhi. Congress Spread Corruption from 70 years. Our Govt focusing on Development without Scam and Corruption. https://t.co/F72FQS4hNW"
1704,2019-04-20 06:50:16+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from Corruption. #IndiaWantsModiAgain

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar secure India from Corruption. Congress Spread Corruption from 70 years. Our Govt shut down the Market of Corruption Spread by Congress. https://t.co/lT0ygCOvxv"
1705,2019-04-20 06:31:44+00:00,readobit,"PM @narendramodi Defends Terror accused #SadhviPragya as Bhopal Candidate.

Mr. Modi Says this is a symbol against @INCIndia Hindu Terrorism theory.

Cleary after Nationalism Now @BJP4India Back to Hard Hindutva Game.

Vikas, Are you there ? #LokSabhaElections2019 https://t.co/xMvOXokcmU"
1706,2019-04-20 06:11:05+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from  the Congress. #IndiaWantsModiAgain

#loksabhaelections2019 #BJP .

PM Narendr Modi Chowkidar secure India from the Congress. Congress Spread Corruption from 70 years. Poor use for Vote Bank in Election by the Congress Party in India. https://t.co/F9PHZGgetT"
1707,2019-04-20 06:06:04+00:00,news24tvchannel,"Bua-Bhatija have demeaned the culture and people of West Bengal: PM Modi

#LokSabhaElections2019 @narendramodi

https://t.co/j7n5gHRn00"
1708,2019-04-20 05:49:30+00:00,Kadamtweet,"#bellout how many company's ?? 
#airlines #telecoms #steel 
#power #banks 
Its time to #belloutnation modi ji

#WorldBank #LokSabhaElections2019 
#ElectionsWithTimes #MakeInIndia 
@narendramodi @PMOIndia @ANI @IndiaToday https://t.co/LtTQJl8irx"
1709,2019-04-20 05:37:54+00:00,IndiaToday,"Congress President @RahulGandhi hits out at PM Narendra Modi.
#ITVideo #LokSabhaElections2019 
More Videos:  https://t.co/NounxnP7mg https://t.co/WtTNyzp5TM"
1710,2019-04-20 05:00:36+00:00,gauravkapoorvns,"If Modi fails to be PM again, then try Yogi, if Yogi fails, there,s always Pragya Thakur in the long term for RSS...smell that coffee people @BJP4India @RSSorg #SuccessionPlan  #VoteNyayVoteCongress #LokSabhaElections2019 @myogiadityanath @narendramodi #SadhviPragyaSinghThakur"
1711,2019-04-20 04:56:41+00:00,vinodkapri,Kind attn Rahul Gandhi !!  “धाकड़ लड़कियाँ” अमेठी पहुँच चुकी हैं ... @DhakadLadkiyan आज दोपहर 2.30 बजे @TV9Bharatvarsh पर। #Amethi @RahulGandhi @smritiirani #LokSabhaElections2019 https://t.co/j5acktdrSd
1712,2019-04-20 04:06:42+00:00,sriprad,#PMModiOnTimesNow #LokSabhaElections2019 #OppnBreakup #EveryVoteForModi #ModiAgainSaysIndia #ModiLaoDeshBanao #ModiHaiTohMumkinHai #ModiHiAayega click link to know why we need Modi again @TimesNow @narendramodi @myogiadityanath @AmitShah @smritiirani https://t.co/FHRvitmhrH
1713,2019-04-20 03:47:11+00:00,Maango_maan,"हर सीट पर जिसमें NDA चुनाव लड़ रही है , candidate @narendramodi ही है #आएगा_तो_मोदी_ही  #फिर_एक_बार_मोदी_सरकार In every seat that the NDA is contesting Modi is the only candidate. #PhirEkBaarModiSarkar #LokSabhaElections2019 #AayegaToModiHi"
1714,2019-04-20 03:28:50+00:00,yuvaswapan,#Modi's biggest challenger is #Modi himself. I have always challenged myself all my life. I have always asked myself why stop at a certain level and not go beyond: PM @narendramodi | #LokSabhaElections2019 https://t.co/Bjq7z0ZYoB
1715,2019-04-20 03:23:17+00:00,CrazySatire,"Tejashwi Yadav is much better orator than Rahul Gandhi. 

@RahulGandhi @yadavtejashwi @laluprasadrjd #LokSabhaElections2019 #LokSabhaElection2019 #LokSabhaEelctions2019 #LokSabha #LokSabhaPolls2019 #ElectionsWithHT #ElectionsWithTimes #Elections2019 #ElectionCommissionOfIndia"
1716,2019-04-20 02:53:52+00:00,jitendr82860488,"@#LokSabhaElections2019 की खास बात ये है कि #Modi अब भूले से भी #VibrantGujarat की बात नहीं कर रहे। दरअसल अब साफ हो चुका है कि #GujaratModel एक झूठ है,क्योंकि उद्योग-धंधे से शिक्षा-कुपोषण तक,सभी मानदंडों पर गुजरात बुरी तरह विफल रहा है

@RahulGandhi @nsui

https://t.co/2yaGMiDTPe"
1717,2019-04-20 02:39:55+00:00,ashokpote,"#Elections2019 #LokSabhaElections2019 #PMModiOnTimesNow #EkHiChowkidarChorHai #fekukatimejaayega #NYAY #NYAYForIndia 
#ChowkidarHiChorHai 
Can Feku PM Modi and Nitiah Kumar do Live record their achievements in Guinness Books of World Record...@rssurjewala @RahulGandhi https://t.co/gWpx0fthHw"
1718,2019-04-20 01:17:18+00:00,atulchtr,"....2
And a senior IAS officer is suspended for checking Modi's chopper though he didn't flout any norms. Exception contained in para 8 above is for use of official security vehicles in the convoy in case of SPG protectees.
@INCIndia  @RahulGandhi
#LokSabhaElections2019 https://t.co/4XpPU0630j"
1719,2019-04-19 23:38:33+00:00,BeingSuketa,Vote for #Modi @narendramodi #LokSabhaElections2019
1720,2019-04-19 21:12:25+00:00,moddyyrocks,"One thing is clear now, I will NOT VOTE for @BJP4India @narendramodi @AmitShah #LokSabhaElections2019 
#BJPInsultsMartyrs 
#BJP is good for nothing and our @PMOIndia Narendra Modi only barks.. First clean your own house (BJP) 
#swachhbharatabhiyan https://t.co/IivTMfAaCl"
1721,2019-04-19 17:40:46+00:00,justin23448669,"If @narendramodi wasn't able to help it... To UPA ki collision kya ukhar legi? At least #Modi ji is offering money to start new businesses.
#LokSabhaElections2019 #BharatMangeModiDobara #ModiHiAayega #ModiFor2019 #ModiAgain https://t.co/kLfOYq0Fyo"
1722,2019-04-19 17:23:59+00:00,NewsMobileIndia,"Modi graph going down, opposition graph going up, says Kapil Sibal

@KapilSibal @narendramodi @INCIndia @BJP4India 

#LokSabhaElections2019 
#IndiaDecides2019 

https://t.co/tMoc9TcKE1"
1723,2019-04-19 17:10:26+00:00,sumanthbharatha,"Excellent response by PM Sri Narendra Modi Ji @narendramodi on Sadhvi Pragya Ji

#LokSabhaElections2019 https://t.co/PiSi4rwjsB"
1724,2019-04-19 17:05:31+00:00,NotNewToAny1,"#BJP @narendramodi #RSS they all are Money Hungary for 70 years , under Modi it is most लूटने वाली पार्टी , #BJP_भगाओ_देश_बचाओ #LokSabhaElections2019 #RespectourMartyrs #RespectArmy @SushmaSwaraj @abhisar_sharma मोदीमेरी ऩज़रों से गिरे I don't respect #Modi #LokSabhaElection2019 https://t.co/QsC5LVgEDE"
1725,2019-04-19 16:57:51+00:00,ShaktiShekhar,"PM @narendramodi's best intrvw on #LokSabhaElections2019 . Says at least 3 interesting things to @navikakumar &amp; Rahul Shiv Shankar:
1. Healing vs heating touch in Kashmir
2. Mahamilawat is like mixing oil &amp; water
3. Pragya a symbol of victim of hyper secularism
#PMModiOnTimesNow https://t.co/tbCsqGpzdz"
1726,2019-04-19 16:21:02+00:00,uniindianews,"Rahul says treat Karkare with respect
#LokSabhaElections2019
#HemantKarkare 
@RahulGandhi
@PragyaSadhvi 
@INCIndia
https://t.co/nqmuz0H7E9 https://t.co/2aOzGQRYbq"
1727,2019-04-19 16:15:07+00:00,rahul_Hrk,"No more Discussion! 
Think and vote for Right person for our Nation!!  #Ploes #Elections2019 #MyIndiaMyVote #vote #LokSabhaElections2019 #Congress #BJP #Elections2019 #OnevoteoneGoverment #rahul  @narendramodi @BJP4India @RahulGandhi  @INCIndia https://t.co/ah6qkKqRz9"
1728,2019-04-19 15:51:00+00:00,yuvaswapan,#Modi's biggest challenger is #Modi himself. I have always challenged myself all my life. I have always asked myself why stop at a certain level and not go beyond: PM @narendramodi | #LokSabhaElections2019 https://t.co/M7m3ek71gH
1729,2019-04-19 14:50:22+00:00,karnatakacom,"Not retiring, will be by Rahul's side when he becomes PM, says Deve Gowda on future plans https://t.co/4oO0fTgdNf @H_D_Devegowda @oneindia @RahulGandhi #LokSabhaElections2019"
1730,2019-04-19 14:40:00+00:00,htTweets,"‘Modi will be removed from Delhi’: @RahulGandhi at Karnataka rally https://t.co/VlINBxfXwi 

#ElectionsWithHT #LokSabhaElections2019 https://t.co/w66fOREknF"
1731,2019-04-19 13:50:29+00:00,uniindianews,"People are fed up with Modi''s government: Chandrababu Naidu
#karnataka
#LokSabhaElections2019
#Mahagathabandan
@ncbn
@narendramodi
https://t.co/czlDYKvMAf https://t.co/O5INASbCDw"
1732,2019-04-19 13:46:14+00:00,ETNOWlive,"PM Modi: @INCIndia blamed traders for every ill, we made life easy for them.

@PMOIndia @narendramodi #LokSabhaElections2019 #Battle2019 #DanceOfDemocracy @BJP4India https://t.co/Ts6HFo6uaK"
1733,2019-04-19 13:40:38+00:00,YouPolitical4,"PM @narendramodi Chowkidar Secure India from Congress. #BharatMangeModiDobara

#loksabhaelections2019 #BJP .

PM Narendra Modi Chowkidar secure India from Congress. Our Govt Shut Down the market of Corruption Spread by Congress from 70 years. Poor money looted by the Congress. https://t.co/UWEQK798Ar"
1734,2019-04-19 11:30:14+00:00,RajivKumarSin17,What happened to 'Mahila Shakti' and 'Yuva Josh'? Gandhi bhai &amp; behen deafeningly silent as Congress loyalist @PriyankaC19 quits party. How damaging is this to Rahul's 'nyay'? @RGWayanadOffice @RahulGandhi @priyankagandhi #LokSabhaElections2019 https://t.co/xKi0nJ10Ur
1735,2019-04-19 11:20:36+00:00,AzaadiKush,"Between @narendramodi  and @ImranKhanPTI  , modi has devoted most of his life towards cancer .
#LokSabhaElections2019 
#WeStandWithKhan ."
1736,2019-04-19 10:41:36+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from  Rahul. #BharatMangeModiDobara

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar secure India from the Congress. Congress Spread Corruption from 70 years. Our Govt focusing on Development without Scam and Corruption in India. https://t.co/My29Boo0rP"
1737,2019-04-19 08:51:03+00:00,pratidintime,"#NATIONAL | Will Stand By Rahul Gandhi If He Becomes PM: Deve Gowda 
#LokSabhaElections2019 #HDDeveGowda #JDS #RahulGandhi #Congress #PrimeMinister 
@RahulGandhi @INCIndia @JanataDal_S  https://t.co/wvOgnZqwmi"
1738,2019-04-19 07:24:10+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from  Congress. #BharatMangeModiDobara

#loksabhaelections2019 #BJP .

PM Narendra Modi Chowkidar secure India from Congress. Congress Spread Corruption from 70 years. Poor use for Vote Bank. Congress Party is Speed Braker for Development. https://t.co/e9qpxqPYri"
1739,2019-04-19 07:11:10+00:00,Afternoon_Voice,"#Congress Spokesperson Priyanka Chaturvedi wrote to Rahul Gandhi, said have resigned from all posts and the primary membership of the party. | ANI
@INCIndia @priyankac19 @RahulGandhi #LokSabhaElections2019 #Election2019 #IndianElections2019 #Resign #IndiaElects"
1740,2019-04-19 06:46:11+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Our Govt Shaping New India. #BharatMangeModiDobara

#loksabhaelections2019 #BJP .

PM Narendra Modi Chowkidar Our Govt Working Growth of the Farmers , Economy and the Infrastructure. We working for the Women Security and Welfare of Poor People. https://t.co/V6Q8XOHFAA"
1741,2019-04-19 06:37:50+00:00,imVaquar,"Modi's #BJP does not want to end #Terrorism. @narendramodi has change the rules of elections that a terrorist can also contest on BJP's ticket.
#LokSabhaElections2019 #Bhopal #SadhviPragya"
1742,2019-04-19 05:09:59+00:00,saamTVnews,"#Nashik मध्ये Narendra Modi यांची सभा ठरतीय धोकादायक, सभेपूर्वी इंडियन कोब्रा जातीचे दोन कोब्रा आढळले
https://t.co/a7CtZk4U5B
@narendramodi @BJP4India #LokSabhaElections2019 #votkar #indiancobra https://t.co/nMTnBZMZqb"
1743,2019-04-19 03:10:21+00:00,uniindianews,"Modi assures constitutional protection to customs, beliefs in Sabarimala
@narendramodi
@PMOIndia
@BJP4India
#sabarimala
#LoksabhaElections2019
https://t.co/SycRhQ63B2 https://t.co/aLPG2u1aLo"
1744,2019-04-19 02:41:23+00:00,CNNnews18,"#NewsAlert -- After Sushil Modi (@SushilModi), Lalit Modi (@LalitKModi) threatens to sue Rahul Gandhi (@RahulGandhi) over 'sab Modi chor hai' remark. | @_pallavighosh with more details.

 #LokSabhaElections2019 #ElectionsWithNews18 #BattleOf2019 https://t.co/EJdMwYyBxG"
1745,2019-04-19 02:34:50+00:00,agrawmohit,"Me : Alexa, please play saajan ji ghar aye 

Alexa : Sorry!! Ayenge to Modi ji hi🤣🤣😂
#LokSabhaElections2019 #Elections2019 @narendramodi #Elections2019 @BJP4India #2019LokSabhaElections"
1746,2019-04-19 02:34:24+00:00,News18Telugu,"ప్రియాంక గాంధీ మోదీపై పోటీ చేస్తారా ? రాహుల్ గాంధీ ప్లాన్ ఇదేనా ?
@priyankagandhi | @RahulGandhi | @narendramodi 

#PriyankaGandhi #Modi #RahulGandhi #LokSabhaElections2019 

https://t.co/2tHbZ65ADN"
1747,2019-04-19 02:32:21+00:00,NewsNationTV,"Delhi traders to thank PM Modi, BJP today https://t.co/OrVkce31R6 @narendramodi #Delhitraders #RashtriyeVyapariDhanyawadMahasammelan @ManojTiwariMP @VijayGoelBJP @VijayGoelOffice #LokSabhaElections2019"
1748,2019-04-18 22:36:37+00:00,Drshadabsk,"Lambi lambi fekne se pehle #ModiJiPeecheDekho are piche to dekho Modi ji
😅
#VoteNyayVoteCongress
#LokSabhaElections2019
#ModiMadeDisaster
#VoteForCongress
@INCIndia @RahulGandhi @priyankagandhi @sherryontopp @RiaRevealed @SalmanNizami_ @JhaSanjay  @HardikPatel_ @HasibaAmin @IYC https://t.co/uxekf15rjD"
1749,2019-04-18 18:51:23+00:00,StreetBrothers8,"இவன் வெற புறியாதமாரியே பேசுறான்😂. Funniest video in this election by @RahulGandhi
https://t.co/Bg8JXrxHmo

#election #rahulgandhi #comedy #translator #malayalam #vote #congress #kerala #ElectionDay #Modi #LokSabhaElections2019 https://t.co/CBgTI2hvjS"
1750,2019-04-18 18:18:01+00:00,manishbpl1,"Why #Modi  doesn't do a press conference?

Ask #GVLNarasimhaRao . 😎 #LokSabhaElections2019 #VotingRound2 @narendramodi @GVLNRAO @divyaspandana @digvijaya_28 @rssurjewala"
1751,2019-04-18 18:04:55+00:00,BalramMohanty2,#LokSabhaElections2019 60 sall ka gorvent tha tab indian public ko koi tension nahi tha abhi 5 se parisan ho geye app lok unko agar 60 ka sasan milke hum lok dhenga mila hei to modi ji kam se kam 20 sall ka moka do pls apko mera binti hei voot for modi ji @PMOIndia @narendramodi
1752,2019-04-18 17:59:19+00:00,girishlakhotiya,Let’s make people realise the way this Modi government has touched their life positively #postivemarketing  #Vote4Modi #EveryVoterForModi #LokSabhaElections2019  @BJP4India @narendramodi @AmitShah @arunjaitley @BJPcentralmedia @BJP4Maharashtra https://t.co/rUZtwwFJpe
1753,2019-04-18 17:58:27+00:00,girishlakhotiya,Let’s make people realise the way this Modi government has touched their life positively #postivemarketing  #Vote4Modi #EveryVoterForModi #LokSabhaElections2019 @BJP4India @narendramodi @AmitShah @arunjaitley @BJPcentralmedia @BJP4Maharashtra https://t.co/2RTA5WdBmg
1754,2019-04-18 17:14:49+00:00,htTweets,"‘Why Wayanad’: PM @narendramodi questions Rahul Gandhi’s decision to contest from Kerala

https://t.co/H5Ujl6ww6H

#LokSabhaElections2019 
#ElectionsWithHT https://t.co/NUc73gYAK0"
1755,2019-04-18 16:53:54+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from the Congress. #EveryVoteForModi

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar secure India from the Congress. Congress Spread Corruption from 70 years. Poor use for Vote Bank in Election by the Congress Party in India. https://t.co/rSB850RmXT"
1756,2019-04-18 16:42:30+00:00,thetribunechd,#LokSabhaElections2019: Candidature of Rahul Gandhi in Wayanad a message of  appeasement politics: PM @narendramodi at Thiruvananthapuram rally. PTI
1757,2019-04-18 16:28:26+00:00,AamirSy61653294,"#ElectionCommissionofIndia PUPPET DALLA of #modi @BJP4India 

#ElectionCommission LOST CREDIBILITY under @PMOIndia 

EC KILLED #Democracy 

@ECISVEEP @SpokespersonECI OPENLY DALALI for @narendramodi

#BanEVM #VVPAT SAVE INDIA
#LokSabhaElections2019 @PIB_India #DeletedVoter ID /_/ https://t.co/WjNwOB3ldw"
1758,2019-04-18 15:59:44+00:00,SandipGhose,"""Talked about a wide range of subject"" sounds/reads so much like #Modi-ji's tweets. Expect something more original from you Sir...@RahulGandhi #RahulGandhi @the_hindu @fewcan #LokSabhaElections2019 https://t.co/U2irXOxER2"
1759,2019-04-18 15:46:01+00:00,rishikhandal1,"Me : Alexa please play ""sajan ji ghar aaye ""
Alexa : Sorry!! Ayenge toh Modi ji hi..!!!💕👍🏻
@narendramodi #bjp4newindia #BJP4India #India #LokSabhaElections2019"
1760,2019-04-18 15:24:37+00:00,vikram140gulati,All friends of @narendramodi are in #OxfordStreet - dancing in the streets - send them back @theresa_may - no #Brexit here - do you @theresa_may know #Modi ( #ChowkidarChorHai) - (ask for an official transcript) #LoksabhaElections2019
1761,2019-04-18 14:17:40+00:00,vikram140gulati,Some people can never see the writing on the wall - even #modi can't and so can't any of his sick in the mind followers - so time to say goodbye to them and build a new vibrant #India under @INCIndia and @RahulGandhi #AbHogaNYAY #VoteNyayVoteCongress #LoksabhaElections2019
1762,2019-04-18 12:18:09+00:00,jugunusingh,"Wow @CNNnews18 you are promoting @RahulGandhi Gandhi speech. I think it's violation of Code of Conduct. You are a news agency, Right?

@amitmalviya ji please consult someone if it is a violation of law?

@BJP4India 

#LokSabhaElections2019 https://t.co/2TsjzT0j8s"
1763,2019-04-18 12:17:46+00:00,yrmantri3,"I was just supporting modi all these years, Today I voted. 
My one vote will make our country shine, rise &amp; develope. 
My one vote will keep our country safe, secure &amp; corruption free. 

#EveryVoteForModi
#MyFirstVoteForModi #LokSabhaElections2019 #VotingRound2 @narendramodi https://t.co/TkejLmm6dj"
1764,2019-04-18 12:15:27+00:00,PkN_29,"So, IPL 2009&amp;2014 couldn't be held in India during UPA govt due to elections, really? But under  @narendramodi  govt, both #LokSabhaElections2019&amp; #IPL2019 r being held simultaneously in India. It confirms d country is indeed in safe hands f Mr.Modi !@MinhazMerchant @Shehzad_Ind"
1765,2019-04-18 12:08:57+00:00,ralpharakal,"#LokSabhaElections2019 | #Decision2019 | Congres president @RahulGandhi will address 2 public meetings in #Karnataka tomorrow (April 19). 2.45 pm -Mahatma Gandhi Stadium, Raichur; 5.15 pm -R.D. PU College, Chikodi. @IndianExpress @IEBengaluru https://t.co/XC1eYjof59"
1766,2019-04-18 12:06:52+00:00,uniindianews,"Voters in Mathura disappointed with Hema Malini  but could go with her for sake of Mr Modi
@dreamgirlhema 
@BJP4UP 
@narendramodi 
@OBCIndOfficial 
@RLDparty 
@samajwadiparty 
@BSP4India 
#UttarPradesh
# Mathura
#LokSabhaElections2019 
https://t.co/jbhnSysaxS https://t.co/a21lc6AyCX"
1767,2019-04-18 11:52:18+00:00,TOIAhmedabad,"#Modi did not generate employment but destroyed employment through #Demonetization and #GST, says #AICC president, @RahulGandhi 

#LokSabhaElections2019 #ElectionsWithTimes"
1768,2019-04-18 11:47:54+00:00,Deshabhakta,"""jab aap ko Kamal ko vote denge, voh vote seedha seedha modi ke khate mein jayega"". @narendramodi saying this in every rally. This is important. Many constituencies Modi is the candidate. E.g., Bagalakote.
#ModiOnceMore #LokSabhaElections2019"
1769,2019-04-18 11:33:30+00:00,TOIAhmedabad,"Modi is creating two India one is for industrialists and other is for farmers and labour. Modi government waived ₹3.50 lakh crore debt of industrialist but can't waive farm debt: @RahulGandhi 
#LokSabhaElections2019 
#ElectionsWithTimes"
1770,2019-04-18 09:40:50+00:00,Outlookindia,". @SushilModi had earlier said @RahulGandhi's reported ""all thieves have Modi in their surnames"" comment was hurtful to everyone who has the #Modi surname.

@BJP4India @INCIndia 
#ElectionsOutlook #LokSabhaElections2019
https://t.co/3GC3bhZwk6"
1771,2019-04-18 09:30:00+00:00,NEWJplus,Rahul Gandhi का ये वीडियो देख हंसी नहीं रोक पाएंगे आप #Humorous @RahulGandhi #LokSabhaElections2019 https://t.co/s6zF4eFma0
1772,2019-04-18 09:22:02+00:00,Outlookindia,"#LokSabhaElections2019 LIVE Updates: Criminal Complaint Against Rahul Gandhi Over 'Chor' Jibe
@RahulGandhi #ElectionsOutlook
https://t.co/piLhZGmOmZ"
1773,2019-04-18 08:33:46+00:00,lokeshkannan22,"Finally Voted.! Feels Some what good to be First Time Voter.! I Assure you i didnt vote for you blody bastard @narendramodi Son of Bitchh..!
#LokSabhaElections2019 #TNElection2019 #OruviralPuratchi #Ajith #ThalapathyVijay #ElectionDay #VotingRound2 #GoVoteTN #MakeYourMarkTN #modi https://t.co/3e9FcjzJbr"
1774,2019-04-18 08:22:40+00:00,sunilkapoor8,"#Vote4Modi, अगर @narendramodi जी #झोला उठा कर चल दिए तो #हिन्दु औरतो का #Pakiatan वाला हाल होगा !
#Modi जी #अभी _ना_जाओ_रूठ_कर
#ModiHiAayega #ModiAgain
#VoteKar #VoteForIndia 
#LokSabhaElections2019 https://t.co/IQ1YjrGWtJ"
1775,2019-04-18 08:19:07+00:00,Dev_Discourse,"Hema Malini slams grand alliance for insecurity against Modi in LS polls https://t.co/eHyaivgC48
@dreamgirlhema #alliance @narendramodi @PMOIndia #LokSabhaPolls2019 #LokSabhaElections2019"
1776,2019-04-18 08:11:11+00:00,akraghavoffice,"Little fan of Modi. 
#mydaughtermypride
#ModiOnceMore @narendramodi #EveryVoteForModi #LokSabhaElections2019 #May23WithArnab https://t.co/6bjyEK94Rj"
1777,2019-04-18 08:10:31+00:00,dhirajsgupta,"Don't play politics on unseasonal rains, storm: PM Modi to parties - Times of India https://t.co/TKLZEZYtCZ 
 @timesofindia @narendramodi 
#LokSabhaElections2019"
1778,2019-04-18 07:59:54+00:00,MDShahe18413878,"#bringbackcongress
#LokSabhaElections2019 
#VoteForChange 
@RahulGandhi @INCIndia 
Ab ki baar rahul sarkar https://t.co/U5VTOkwNCz"
1779,2019-04-18 07:25:31+00:00,makashmiri,"#VoteNyayVoteCongress and Lay the foundation for a Modi-mukt Bharat under the Leadership of Our @INCIndia President  @RahulGandhi 
#LokSabhaElections2019 #AbHogaNYAY #NyayForUnemployed @INCMumbai @INCMaharashtra"
1780,2019-04-18 07:04:59+00:00,rollysitani,"The sugarcane juice hawker near the polling booth said to me today “modi gave me cylinder, I will vote for him”

@narendramodi #Loksabhaelections2019  #PhirEkBaarModiSarkar #TNElection2019 #PhirKamalKhilega #EveryVoteForModi #NewIndia"
1781,2019-04-18 07:02:17+00:00,kunalshukla37,"आतंकवादियों को मुंहतोड़ जवाब
 #घर_घर_भगवा_छाएगा_जय_श्री_राम🚩🚩
#We_love_India, #We_want_Modi
#फिर_एक_बार_मोदी_सरकार....🚩🚩
#IndiaBoleModiDobara #EveryVoteForModi #LokSabhaElections2019 
@narendramodi @AmitShah @amitmalviya @NamoApp @iNarendraMehta @Dev_Fadnavis @BJP4India https://t.co/Zn83IUTiGW"
1782,2019-04-18 06:42:53+00:00,surajshetty99,"It's high time @RahulGandhi can change his line, he will never sit on PM seat for sure, he should try some other profession, sometimes I feel he was forced to enter politics by his family &amp; Gandhi slaves. #nationwithModi #LokSabhaElections2019 https://t.co/UNascxRCEO"
1783,2019-04-18 06:08:38+00:00,CA_RCShetty,"Those who are saying @narendramodi has weakened the democracy, I have strengthened💪 it today by casting my vote👆

FOR MODI😀😀😀 @OpIndia_com @porinju @TheJaggi @BJP4India @BJP4Karnataka
#EveryVoteForModi #ModiAgain #LokSabhaElections2019 
#PhirEkBaarModiSarkar #"
1784,2019-04-18 05:59:52+00:00,JyotsnaTak,"Vote for ""MASTER OF DEVELOPING INDIA"" (MODI) 👆 @narendramodi @AmitShah @BJP4India @BJP4Karnataka @Tejasvi_Surya @TajinderBagga @JyotsnaTak #IndiaBoleModiDobara #EveryVoteForModi #LokSabhaElections2019 #PhirEkBaarModiSarkar #NamoAgain2019 #ModiOnceMore https://t.co/QLAA42lI5g"
1785,2019-04-18 05:53:23+00:00,Dev_Discourse,"Rahul appeals to vote for justice to unemployed youth, farmers, businessman  https://t.co/kfs7OGvFSB
@INCIndia @RahulGandhi #LokSabhaElections2019 #LokSabhaPolls2019"
1786,2019-04-18 04:47:38+00:00,DynamiteNews_,Rahul Gandhi urges voters to 'vote for Nyay' https://t.co/EG6JukbAXS @RahulGandhi #LokSabhaElections2019
1787,2019-04-18 04:36:00+00:00,chidsamskritam,"#LokSabhaElections2019
KINDLY STRENGTHEN BY EXERCISING YOUR VOTE.
VOTE FOR DEVELOPMENT. VOTE FOR MODI @narendramodi @Tejasvi_Surya"
1788,2019-04-18 04:20:11+00:00,banteethakur37,"Me and my friend's first vote for Modi
@narendramodi @vote #EveryVoteForModi #IndianElections2019 #ModiAgain #LokSabhaElections2019  @myogiadityanath @AmitShah @bollywood_life #IndiaBoleModiDobara https://t.co/K1bQcgBDuw"
1789,2019-04-18 04:03:44+00:00,amitshirodkar,Sankalp Humara Narendra Damodardas Modiji Dobara @narendramodi #IndiaBoleModiDobara #LokSabhaElections2019 #BangaloreSouth #ModiHiAayega https://t.co/iezmTDRZWQ
1790,2019-04-18 04:00:38+00:00,AnkitTiwari_Ji,#LokSabhaElections2019 : @BBCIndia seems to have a clear anti @narendramodi anti @BJP4India agenda. Might be getting money for it? #Modi #BJP #Elections2019 https://t.co/FKoqUM5tlj
1791,2019-04-18 03:38:00+00:00,maqbool_sm,"Why doesn’t Modi speak about jobs, farmers, economy, aspirations and justice? Because if he does so, people will say, ‘What are you talking about Mr. PM? @RahulGandhi

#VoteNyayVoteCongress
#LokSabhaElections2019"
1792,2019-04-18 03:35:13+00:00,chokidarRishabh,"#LokSabhaElections2019 
#IndiaBoleModiDobara 
#ModiOnceMore 
#ModiForPm 
#Modi 
@narendramodi 
@AmitShah 
@BJP4India https://t.co/YgKoj6VVWJ"
